FBgn0266667 	EXOC7_DROME
FBgn0029175 	EXT2_DROME
FBgn0000615 	EXU_DROME
FBgn0005558 	PAX6_DROME
FBgn0000617 	TAF9_DROME
FBgn0000618 	ENY2_DROME
FBgn0040670 	ENY2B_DROME
FBgn0087008 	SAYP_DROME
FBgn0000320 	EYA_DROME
FBgn0031414 	EYS_DROME
FBgn0000629 	EZ_DROME
FBgn0028741 	FYV1_DROME
FBgn0038928 	FADD_DROME
FBgn0005632 	FAF_DROME
FBgn0262742 	FAS1_DROME
FBgn0000635 	FAS2_DROME
FBgn0000636 	FAS3_DROME
FBgn0020439 	FAU_DROME
FBgn0014163 	FAXC_DROME
FBgn0000639 	FBP1_DROME
FBgn0000640 	FBP2_DROME
FBgn0000644 	FCP3C_DROME
FBgn0004896 	FD3_DROME
FBgn0004895 	FD2_DROME
FBgn0004897 	FD4_DROME
FBgn0004898 	FD5_DROME
FBgn0011768 	ADHX_DROME
FBgn0045063 	FDL_DROME
FBgn0011769 	ADXH_DROME
FBgn0266268 	HEMH_DROME
FBgn0034542 	FEM1B_DROME
FBgn0025832 	FEN1_DROME
FBgn0030090 	FEND_DROME
FBgn0000723 	FER_DROME
FBgn0037937 	FER3_DROME
FBgn0030092 	FRDA_DROME
FBgn0003062 	FBRL_DROME
FBgn0263278 	FICD_DROME
FBgn0039694 	PTC71_DROME
FBgn0035498 	UN112_DROME
FBgn0000658 	FOJO_DROME
FBgn0013269 	FKB39_DROME
FBgn0013954 	FKB12_DROME
FBgn0029174 	FKB59_DROME
FBgn0000659 	FKH_DROME
FBgn0000662 	FL2D_DROME
FBgn0024555 	PP4R3_DROME
FBgn0000709 	FLII_DROME
FBgn0005633 	FTN_DROME
FBgn0024754 	FLOT1_DROME
FBgn0264078 	FLOT2_DROME
FBgn0260049 	WDR1_DROME
FBgn0000711 	PP1B_DROME
FBgn0028734 	FMR1_DROME
FBgn0000715 	FMRF_DROME
FBgn0011591 	FNG_DROME
FBgn0000719 	FOG_DROME
FBgn0024236 	FOI_DROME
FBgn0000721 	KGP24_DROME
FBgn0038197 	FOXO_DROME
FBgn0035385 	FMAR_DROME
FBgn0042641 	US74C_DROME
FBgn0036964 	FRG1_DROME
FBgn0030897 	FREQ_DROME
FBgn0086698 	FRITZ_DROME
FBgn0004652 	FRU_DROME
FBgn0016081 	FRY_DROME
FBgn0004656 	FSH_DROME
FBgn0000810 	K10_DROME
FBgn0000927 	FSYA_DROME
FBgn0262743 	IMB_DROME
FBgn0043010 	FBSP1_DROME
FBgn0001075 	FAT_DROME
FBgn0001077 	FTZ_DROME
FBgn0001078 	FTZF1_DROME
FBgn0001079 	FUSED_DROME
FBgn0036169 	FUCO_DROME
FBgn0030327 	FUT8_DROME
FBgn0036485 	FUCTA_DROME
FBgn0032117 	FUCTB_DROME
FBgn0044872 	FUCTC_DROME
FBgn0004509 	FUR11_DROME
FBgn0004598 	FUR2_DROME
FBgn0023441 	FUSIL_DROME
FBgn0259108 	FUTSC_DROME
FBgn0261722 	FLOWR_DROME
FBgn0024689 	COG5_DROME
FBgn0001084 	FUZZY_DROME
FBgn0001085 	FRIZ_DROME
FBgn0016797 	FRIZ2_DROME
FBgn0027343 	FRIZ3_DROME
FBgn0027342 	FRIZ4_DROME
FBgn0011596 	FZO_DROME
FBgn0001087 	AP3D_DROME
FBgn0004516 	DCE_DROME
FBgn0035147 	GALE_DROME
FBgn0034025 	GALT1_DROME
FBgn0030930 	GALT7_DROME
FBgn0010223 	GNAF_DROME
FBgn0001104 	GNAI_DROME
FBgn0001122 	GNAO_DROME
FBgn0004435 	GNAQ_DROME
FBgn0001123 	GNAS_DROME
FBgn0263200 	GALT_DROME
FBgn0028968 	COPG_DROME
FBgn0010359 	TRYDG_DROME
FBgn0260639 	TBG1_DROME
FBgn0010097 	TBG2_DROME
FBgn0001091 	G3P1_DROME
FBgn0001092 	G3P2_DROME
FBgn0029667 	GAS8_DROME
FBgn0260779 	GATA_DROME
FBgn0024234 	60A_DROME
FBgn0001105 	GBB1_DROME
FBgn0004623 	GBB2_DROME
FBgn0036862 	GBS76_DROME
FBgn0005695 	GCL_DROME
FBgn0040319 	GSH1_DROME
FBgn0014179 	GCM_DROME
FBgn0019809 	GCM2_DROME
FBgn0000808 	GD_DROME
FBgn0001098 	DHE3_DROME
FBgn0001099 	GDL_DROME
FBgn0028377 	GDLO_DROME
FBgn0032340 	EDC4_DROME
FBgn0023081 	GEK_DROME
FBgn0010225 	GELS_DROME
FBgn0036850 	GEMI2_DROME
FBgn0263831 	GEN_DROME
FBgn0004921 	GBG1_DROME
FBgn0267252 	GBGE_DROME
FBgn0037551 	ARL8_DROME
FBgn0011770 	HYI_DROME
FBgn0260817 	TYDP1_DROME
FBgn0001108 	DCTN1_DROME
FBgn0004618 	GLAS_DROME
FBgn0066114 	B3GI_DROME
FBgn0036144 	B3G2P_DROME
FBgn0032135 	B3G2S_DROME
FBgn0001112 	DHGL_DROME
FBgn0038934 	GLD2A_DROME
FBgn0015229 	GLEC_DROME
FBgn0001114 	GLT_DROME
FBgn0024963 	GLUCL_DROME
FBgn0004619 	GLR1_DROME
FBgn0264574 	GTR1_DROME
FBgn0015230 	GTR3_DROME
FBgn0004507 	PYG_DROME
FBgn0266064 	GYS_DROME
FBgn0031661 	GMDS_DROME
FBgn0267823 	FCL_DROME
FBgn0040323 	BGBP1_DROME
FBgn0040322 	BGBP2_DROME
FBgn0040321 	BGBP3_DROME
FBgn0004913 	RFC1_DROME
FBgn0032234 	ALG6_DROME
FBgn0004919 	GOLI_DROME
FBgn0039188 	GOGA5_DROME
FBgn0044871 	GOSR1_DROME
FBgn0001128 	GPDA_DROME
FBgn0264495 	DOT1L_DROME
FBgn0260798 	GPRK1_DROME
FBgn0261988 	GPRK2_DROME
FBgn0024232 	GPRS_DROME
FBgn0265139 	GR02A_DROME
FBgn0003747 	GR05A_DROME
FBgn0030108 	GR08A_DROME
FBgn0052693 	GR09A_DROME
FBgn0045502 	GR10A_DROME
FBgn0030297 	GR10B_DROME
FBgn0041250 	GR21A_DROME
FBgn0045501 	GR22A_DROME
FBgn0045500 	GR22B_DROME
FBgn0265138 	GR22C_DROME
FBgn0045498 	GR22D_DROME
FBgn0045497 	GR22E_DROME
FBgn0041249 	GR22F_DROME
FBgn0041248 	G23AA_DROME
FBgn0041247 	GR28A_DROME
FBgn0045495 	GR28B_DROME
FBgn0041246 	GR32A_DROME
FBgn0032416 	GR33A_DROME
FBgn0045487 	GR36A_DROME
FBgn0045486 	GR36B_DROME
FBgn0045485 	GR36C_DROME
FBgn0264556 	G39AA_DROME
FBgn0041245 	GR39B_DROME
FBgn0041243 	GR43A_DROME
FBgn0041241 	GR47B_DROME
FBgn0041240 	GR57A_DROME
FBgn0041239 	GR58A_DROME
FBgn0041238 	GR58B_DROME
FBgn0041237 	GR58C_DROME
FBgn0041235 	GR59C_DROME
FBgn0041236 	GR59D_DROME
FBgn0041233 	GR59E_DROME
FBgn0041234 	GR59F_DROME
FBgn0035167 	GR61A_DROME
FBgn0035468 	GR63A_DROME
FBgn0045479 	GR64A_DROME
FBgn0045478 	GR64B_DROME
FBgn0045477 	GR64C_DROME
FBgn0035486 	GR64D_DROME
FBgn0045476 	GR64E_DROME
FBgn0052255 	GR64F_DROME
FBgn0035870 	GR66A_DROME
FBgn0041231 	GR68A_DROME
FBgn0045474 	GR77A_DROME
FBgn0045473 	GR85A_DROME
FBgn0038440 	GR89A_DROME
FBgn0045471 	GR92A_DROME
FBgn0041229 	GR93A_DROME
FBgn0045470 	GR93B_DROME
FBgn0045469 	GR93C_DROME
FBgn0041225 	GR94A_DROME
FBgn0041224 	GR97A_DROME
FBgn0039520 	GR98A_DROME
FBgn0046887 	GR98B_DROME
FBgn0046886 	GR98C_DROME
FBgn0046885 	GR98D_DROME
FBgn0001133 	GRAU_DROME
FBgn0001134 	GBRAL_DROME
FBgn0259211 	ELF1_DROME
FBgn0015946 	GRIM_DROME
FBgn0026431 	GCP4_DROME
FBgn0026430 	GCP2_DROME
FBgn0001137 	GRK_DROME
FBgn0001138 	GATAC_DROME
FBgn0032682 	GRND_DROME
FBgn0001139 	GROU_DROME
FBgn0261278 	CHK1_DROME
FBgn0001142 	GLNA1_DROME
FBgn0019982 	GS1_DROME
FBgn0001145 	GLNA2_DROME
FBgn0001148 	GSB_DROME
FBgn0001147 	GSBN_DROME
FBgn0010323 	GSC_DROME
FBgn0046332 	GSK3H_DROME
FBgn0001149 	GSTD1_DROME
FBgn0010038 	GSTD2_DROME
FBgn0010039 	GSTD3_DROME
FBgn0010040 	GSTD4_DROME
FBgn0010041 	GSTD5_DROME
FBgn0010042 	GSTD6_DROME
FBgn0010043 	GSTD7_DROME
FBgn0033817 	GSTEE_DROME
FBgn0010226 	GSTS1_DROME
FBgn0037696 	MAAI1_DROME
FBgn0037697 	MAAI2_DROME
FBgn0001150 	GIANT_DROME
FBgn0010391 	SRPRA_DROME
FBgn0026238 	GUS_DROME
FBgn0051992 	GAWKY_DROME
FBgn0010197 	GCY3E_DROME
FBgn0266136 	GC76C_DROME
FBgn0038295 	GCY8E_DROME
FBgn0038435 	GCYDA_DROME
FBgn0038436 	GCYDB_DROME
FBgn0013972 	GCYH_DROME
FBgn0014964 	ENV1_DROME
FBgn0014965 	GAGY_DROME
FBgn0014966 	POLY_DROME
FBgn0001168 	HAIR_DROME
FBgn0001169 	HLES_DROME
FBgn0001170 	HMH2_DROME
FBgn0016660 	H15_DROME
FBgn0045852 	HAM_DROME
FBgn0026575 	HANG_DROME
FBgn0046706 	HASP_DROME
FBgn0001179 	ERCC3_DROME
FBgn0030925 	HAYAN_DROME
FBgn0001180 	HUNB_DROME
FBgn0039904 	HCF_DROME
FBgn0086695 	DONS_DROME
FBgn0005619 	DCHS_DROME
FBgn0010113 	HDC_DROME
FBgn0029977 	HDM_DROME
FBgn0051320 	DAAF5_DROME
FBgn0028375 	UBIA1_DROME
FBgn0014189 	DX39B_DROME
FBgn0011771 	HEM_DROME
FBgn0033686 	HENMT_DROME
FBgn0010303 	HEP_DROME
FBgn0031107 	HERC2_DROME
FBgn0042711 	HXK1_DROME
FBgn0042710 	HXK2_DROME
FBgn0027788 	HEY_DROME
FBgn0001189 	HFW1_DROME
FBgn0040211 	HGD_DROME
FBgn0004644 	HH_DROME
FBgn0003997 	HID_DROME
FBgn0010114 	HIG_DROME
FBgn0260484 	F10A1_DROME
FBgn0259824 	HIP14_DROME
FBgn0029676 	F10A2_DROME
FBgn0022786 	HIRA_DROME
FBgn0001195 	H1_DROME
FBgn0051617 	H1_DROME
FBgn0053804 	H1_DROME
FBgn0053810 	H1_DROME
FBgn0053813 	H1_DROME
FBgn0053816 	H1_DROME
FBgn0053819 	H1_DROME
FBgn0053822 	H1_DROME
FBgn0053825 	H1_DROME
FBgn0053828 	H1_DROME
FBgn0053831 	H1_DROME
FBgn0053837 	H1_DROME
FBgn0053840 	H1_DROME
FBgn0053843 	H1_DROME
FBgn0053846 	H1_DROME
FBgn0053849 	H1_DROME
FBgn0053852 	H1_DROME
FBgn0053864 	H1_DROME
FBgn0001196 	H2A_DROME
FBgn0051618 	H2A_DROME
FBgn0053808 	H2A_DROME
FBgn0053814 	H2A_DROME
FBgn0053817 	H2A_DROME
FBgn0053820 	H2A_DROME
FBgn0053823 	H2A_DROME
FBgn0053826 	H2A_DROME
FBgn0053829 	H2A_DROME
FBgn0053832 	H2A_DROME
FBgn0053835 	H2A_DROME
FBgn0053838 	H2A_DROME
FBgn0053841 	H2A_DROME
FBgn0053844 	H2A_DROME
FBgn0053847 	H2A_DROME
FBgn0053850 	H2A_DROME
FBgn0053862 	H2A_DROME
FBgn0053865 	H2A_DROME
FBgn0001197 	H2AV_DROME
FBgn0001198 	H2B_DROME
FBgn0061209 	H2B_DROME
FBgn0053868 	H2B_DROME
FBgn0053870 	H2B_DROME
FBgn0053872 	H2B_DROME
FBgn0053874 	H2B_DROME
FBgn0053876 	H2B_DROME
FBgn0053878 	H2B_DROME
FBgn0053880 	H2B_DROME
FBgn0053882 	H2B_DROME
FBgn0053884 	H2B_DROME
FBgn0053886 	H2B_DROME
FBgn0053888 	H2B_DROME
FBgn0053890 	H2B_DROME
FBgn0053892 	H2B_DROME
FBgn0053894 	H2B_DROME
FBgn0053896 	H2B_DROME
FBgn0053898 	H2B_DROME
FBgn0053900 	H2B_DROME
FBgn0053902 	H2B_DROME
FBgn0053904 	H2B_DROME
FBgn0053906 	H2B_DROME
FBgn0053908 	H2B_DROME
FBgn0053910 	H2B_DROME
FBgn0001199 	H3_DROME
FBgn0014857 	H33_DROME
FBgn0004828 	H33_DROME
FBgn0051613 	H3_DROME
FBgn0053803 	H3_DROME
FBgn0053806 	H3_DROME
FBgn0053809 	H3_DROME
FBgn0053812 	H3_DROME
FBgn0053815 	H3_DROME
FBgn0053818 	H3_DROME
FBgn0053821 	H3_DROME
FBgn0053824 	H3_DROME
FBgn0053827 	H3_DROME
FBgn0053830 	H3_DROME
FBgn0053833 	H3_DROME
FBgn0053836 	H3_DROME
FBgn0053839 	H3_DROME
FBgn0053842 	H3_DROME
FBgn0053845 	H3_DROME
FBgn0053848 	H3_DROME
FBgn0053851 	H3_DROME
FBgn0053854 	H3_DROME
FBgn0053857 	H3_DROME
FBgn0053860 	H3_DROME
FBgn0053863 	H3_DROME
FBgn0053866 	H3_DROME
FBgn0001200 	H4_DROME
FBgn0051611 	H4_DROME
FBgn0053869 	H4_DROME
FBgn0053871 	H4_DROME
FBgn0053873 	H4_DROME
FBgn0053875 	H4_DROME
FBgn0053877 	H4_DROME
FBgn0053879 	H4_DROME
FBgn0053881 	H4_DROME
FBgn0053883 	H4_DROME
FBgn0053885 	H4_DROME
FBgn0053887 	H4_DROME
FBgn0053889 	H4_DROME
FBgn0053891 	H4_DROME
FBgn0053893 	H4_DROME
FBgn0053895 	H4_DROME
FBgn0053897 	H4_DROME
FBgn0053899 	H4_DROME
FBgn0053901 	H4_DROME
FBgn0053903 	H4_DROME
FBgn0053905 	H4_DROME
FBgn0053907 	H4_DROME
FBgn0053909 	H4_DROME
FBgn0013981 	H4_DROME
FBgn0030600 	HIW_DROME
FBgn0002633 	ESM7_DROME
FBgn0002734 	ESMD_DROME
FBgn0002735 	ESMC_DROME
FBgn0263782 	HMDH_DROME
FBgn0004362 	HMGD_DROME
FBgn0010228 	HMGZ_DROME
FBgn0044442 	GAGHB_DROME
FBgn0025639 	SUV42_DROME
FBgn0038607 	HMW_DROME
FBgn0264005 	HMX_DROME
FBgn0001208 	PH4H_DROME
FBgn0004914 	HNF4_DROME
FBgn0014191 	HOBOT_DROME
FBgn0015393 	NH2L1_DROME
FBgn0032250 	CD2B2_DROME
FBgn0001202 	HOOK_DROME
FBgn0004864 	JAK_DROME
FBgn0264491 	HOW_DROME
FBgn0261456 	HIPPO_DROME
FBgn0264562 	HR4_DROME
FBgn0014859 	HR38_DROME
FBgn0261239 	FTF1B_DROME
FBgn0000448 	HR3_DROME
FBgn0015239 	HR78_DROME
FBgn0015240 	HR96_DROME
FBgn0004838 	RB27C_DROME
FBgn0004237 	RB87F_DROME
FBgn0001215 	ROA1_DROME
FBgn0031450 	HRS_DROME
FBgn0024230 	HS2ST_DROME
FBgn0001216 	HSP7A_DROME
FBgn0001217 	HSP7B_DROME
FBgn0001218 	HSP7C_DROME
FBgn0266599 	HSP7D_DROME
FBgn0001220 	HSP7E_DROME
FBgn0001222 	HSF_DROME
FBgn0001223 	HSP22_DROME
FBgn0001224 	HSP23_DROME
FBgn0001225 	HSP26_DROME
FBgn0001226 	HSP27_DROME
FBgn0015245 	CH60_DROME
FBgn0011244 	CH60B_DROME
FBgn0031728 	CH60C_DROME
FBgn0001227 	HSP6A_DROME
FBgn0001228 	HS6B_DROME
FBgn0001229 	HSP6C_DROME
FBgn0001230 	HSP68_DROME
FBgn0013275 	HSP70_DROME
FBgn0013276 	HSP71_DROME
FBgn0013277 	HSP72_DROME
FBgn0013278 	HSP73_DROME
FBgn0051354 	HSP74_DROME
FBgn0013279 	HSP75_DROME
FBgn0001233 	HSP83_DROME
FBgn0001235 	HTH_DROME
FBgn0010389 	FGFR1_DROME
FBgn0038233 	HTRA2_DROME
FBgn0263391 	HTS_DROME
FBgn0028374 	HUGIN_DROME
FBgn0002431 	HYD_DROME
FBgn0014906 	ABHD2_DROME
FBgn0024227 	AURKB_DROME
FBgn0034853 	ICE1_DROME
FBgn0038860 	ICE2_DROME
FBgn0029079 	ICLN_DROME
FBgn0263133 	EFGM_DROME
FBgn0001247 	IDE_DROME
FBgn0020416 	IDGF1_DROME
FBgn0020415 	IDGF2_DROME
FBgn0020414 	IDGF3_DROME
FBgn0026415 	IDGF4_DROME
FBgn0064237 	IDGF5_DROME
FBgn0001250 	ITA2_DROME
FBgn0031872 	IHOG_DROME
FBgn0044051 	INSL1_DROME
FBgn0036046 	INSL2_DROME
FBgn0044050 	INSL3_DROME
FBgn0044049 	INSL4_DROME
FBgn0044048 	INSL5_DROME
FBgn0044047 	INSL6_DROME
FBgn0044046 	INSL7_DROME
FBgn0034329 	IM01_DROME
FBgn0025583 	IM02_DROME
FBgn0040736 	IM03_DROME
FBgn0040653 	IM04_DROME
FBgn0067905 	IM14_DROME
FBgn0067903 	IM18_DROME
FBgn0034328 	IM23_DROME
FBgn0039139 	MTA70_DROME
FBgn0001254 	IMPE2_DROME
FBgn0001257 	IMPL2_DROME
FBgn0001258 	LDH_DROME
FBgn0033835 	IMPP_DROME
FBgn0001259 	INTU_DROME
FBgn0004784 	KPC2_DROME
FBgn0001263 	INAD_DROME
FBgn0036816 	INDY1_DROME
FBgn0260466 	INDY2_DROME
FBgn0011603 	INE_DROME
FBgn0086613 	INO80_DROME
FBgn0025885 	INO1_DROME
FBgn0283499 	INSR_DROME
FBgn0031434 	INSV_DROME
FBgn0025582 	EIF3E_DROME
FBgn0262117 	INT3_DROME
FBgn0001269 	HMIN_DROME
FBgn0086359 	LMLN_DROME
FBgn0027108 	INX2_DROME
FBgn0265274 	INX3_DROME
FBgn0030989 	INX5_DROME
FBgn0027107 	INX6_DROME
FBgn0027106 	INX7_DROME
FBgn0015001 	TRYI_DROME
FBgn0050295 	IPPK_DROME
FBgn0031209 	IR21A_DROME
FBgn0031634 	IR25A_DROME
FBgn0011774 	KU70_DROME
FBgn0024222 	IKKB_DROME
FBgn0011604 	ISWI_DROME
FBgn0034005 	ITA4_DROME
FBgn0034880 	ITA5_DROME
FBgn0010395 	ITBN_DROME
FBgn0010051 	ITPR_DROME
FBgn0001276 	MED29_DROME
FBgn0040309 	PRDX1_DROME
FBgn0037374 	JAGN_DROME
FBgn0001280 	JANA_DROME
FBgn0001281 	JANB_DROME
FBgn0011225 	MYS9_DROME
FBgn0027654 	JDP_DROME
FBgn0028841 	JHAMT_DROME
FBgn0028426 	RNZ_DROME
FBgn0020412 	JIL1_DROME
FBgn0086655 	JING_DROME
FBgn0020297 	GAGJ_DROME
FBgn0015952 	RTJK_DROME
FBgn0003358 	SER3_DROME
FBgn0003356 	SER1_DROME
FBgn0003357 	SER1_DROME
FBgn0001291 	JRA_DROME
FBgn0030530 	AJUBA_DROME
FBgn0051363 	JUPIT_DROME
FBgn0040513 	KBRAS_DROME
FBgn0001297 	FOSLA_DROME
FBgn0002578 	ESM1_DROME
FBgn0267330 	ERD2_DROME
FBgn0037659 	JHD1_DROME
FBgn0033233 	KDM4A_DROME
FBgn0053182 	KDM4B_DROME
FBgn0261955 	CISY_DROME
FBgn0001301 	KELC_DROME
FBgn0011236 	KEN_DROME
FBgn0041205 	NEMO_DROME
FBgn0031821 	KFA_DROME
FBgn0001308 	KINH_DROME
FBgn0262127 	KIBRA_DROME
FBgn0010235 	KLC_DROME
FBgn0030268 	KI10A_DROME
FBgn0034824 	KI59C_DROME
FBgn0004378 	KL61_DROME
FBgn0004381 	KLP68_DROME
FBgn0004387 	KL98A_DROME
FBgn0001319 	COLL_DROME
FBgn0001320 	KNIR_DROME
FBgn0001323 	KNRL_DROME
FBgn0001325 	KRUP_DROME
FBgn0250753 	PKRA_DROME
FBgn0020545 	KRAK_DROME
FBgn0266450 	KRH1_DROME
FBgn0266449 	KRH2_DROME
FBgn0040890 	KISH_DROME
FBgn0001324 	MED12_DROME
FBgn0015721 	TULP_DROME
FBgn0261574 	FAT2_DROME
FBgn0001330 	KZ_DROME
FBgn0001612 	GCP3_DROME
FBgn0027334 	PNO1_DROME
FBgn0027330 	NAT10_DROME
FBgn0026666 	ISCA1_DROME
FBgn0027291 	IDH3A_DROME
FBgn0027279 	VIP1_DROME
FBgn0002561 	AST3_DROME
FBgn0261534 	DFP_DROME
FBgn0261882 	THG1_DROME
FBgn0001974 	MCES_DROME
FBgn0002031 	L2CC_DROME
FBgn0086447 	RPAC2_DROME
FBgn0010549 	L259_DROME
FBgn0013548 	L2DTL_DROME
FBgn0011296 	L2EFL_DROME
FBgn0261983 	C2D1_DROME
FBgn0002121 	L2GL_DROME
FBgn0086451 	HEAT1_DROME
FBgn0016970 	L2K1_DROME
FBgn0263852 	DAD1_DROME
FBgn0011297 	NT53_DROME
FBgn0002174 	TID_DROME
FBgn0263599 	U520_DROME
FBgn0262517 	LTN1_DROME
FBgn0010741 	PFD2_DROME
FBgn0010926 	NOP14_DROME
FBgn0002440 	MBN_DROME
FBgn0011638 	LA_DROME
FBgn0002522 	LAB_DROME
FBgn0010238 	LACH_DROME
FBgn0029006 	SMUF1_DROME
FBgn0002525 	LAM0_DROME
FBgn0016031 	PLBL_DROME
FBgn0010397 	LAMC_DROME
FBgn0002526 	LAMA_DROME
FBgn0261800 	LAMB1_DROME
FBgn0267348 	LAMC1_DROME
FBgn0086372 	PICAL_DROME
FBgn0033984 	LAP1_DROME
FBgn0000464 	LAR_DROME
FBgn0011640 	LARK_DROME
FBgn0261618 	LARP_DROME
FBgn0029158 	LIAS_DROME
FBgn0063485 	LASP1_DROME
FBgn0016032 	LBM_DROME
FBgn0034657 	LBR_DROME
FBgn0010240 	GBRB3_DROME
FBgn0002531 	LCP1_DROME
FBgn0002533 	LCP2_DROME
FBgn0002534 	LCP3_DROME
FBgn0002535 	LCP4_DROME
FBgn0025578 	LCP9_DROME
FBgn0020644 	LCP5_DROME
FBgn0020643 	LCP5_DROME
FBgn0020638 	LCP8_DROME
FBgn0020637 	LCP8_DROME
FBgn0035838 	DBR1_DROME
FBgn0026634 	COG2_DROME
FBgn0002542 	TTF2_DROME
FBgn0053532 	LEDL2_DROME
FBgn0053533 	LEDL3_DROME
FBgn0019886 	A60DA_DROME
FBgn0039907 	BCL9_DROME
FBgn0031759 	KDM5_DROME
FBgn0020279 	LIG_DROME
FBgn0027539 	LILI_DROME
FBgn0041111 	AFF4_DROME
FBgn0041203 	LIMK1_DROME
FBgn0002552 	LINES_DROME
FBgn0035626 	LIN28_DROME
FBgn0023496 	LIP1_DROME
FBgn0023495 	LIP3_DROME
FBgn0015754 	LIS1_DROME
FBgn0028418 	LCK_DROME
FBgn0083946 	DRC7_DROME
FBgn0020278 	RGS_DROME
FBgn0019686 	LOK_DROME
FBgn0283521 	LOLA1_DROME
FBgn0022238 	LOLAL_DROME
FBgn0036892 	LONM_DROME
FBgn0266129 	LOV_DROME
FBgn0052699 	PCAT_DROME
FBgn0039114 	LSD1_DROME
FBgn0030608 	LSD2_DROME
FBgn0002562 	LSP1A_DROME
FBgn0002563 	LSP1B_DROME
FBgn0002564 	LSP1G_DROME
FBgn0002565 	LSP2_DROME
FBgn0264691 	LST8_DROME
FBgn0020277 	OB76A_DROME
FBgn0029688 	LVA_DROME
FBgn0011201 	LYSA_DROME
FBgn0004425 	LYSB_DROME
FBgn0004426 	LYSA_DROME
FBgn0004427 	LYSD_DROME
FBgn0004428 	LYSE_DROME
FBgn0004429 	LYSP_DROME
FBgn0004430 	LYSS_DROME
FBgn0004431 	LYSX_DROME
FBgn0002576 	LOZEN_DROME
FBgn0002592 	ESM2_DROME
FBgn0002629 	ESM4_DROME
FBgn0002632 	ESM6_DROME
FBgn0029003 	MAB21_DROME
FBgn0032493 	MABI_DROME
FBgn0000037 	ACM1_DROME
FBgn0011648 	MAD_DROME
FBgn0027497 	NRBP_DROME
FBgn0016034 	MAEL_DROME
FBgn0002736 	MGN_DROME
FBgn0034641 	DCAF1_DROME
FBgn0002641 	MOCOS_DROME
FBgn0002570 	MAL1_DROME
FBgn0002569 	MAL2_DROME
FBgn0002571 	MAL3_DROME
FBgn0002732 	ESMA_DROME
FBgn0002643 	MAM_DROME
FBgn0034962 	MAN1_DROME
FBgn0027095 	ARMET_DROME
FBgn0002645 	MA205_DROME
FBgn0013987 	MAPK2_DROME
FBgn0034282 	AN32A_DROME
FBgn0031655 	SMAL1_DROME
FBgn0029870 	MARF_DROME
FBgn0033845 	MARS_DROME
FBgn0043884 	ANKHM_DROME
FBgn0261286 	NOL6_DROME
FBgn0038965 	MOB1_DROME
FBgn0017578 	MAX_DROME
FBgn0265487 	MBL_DROME
FBgn0086912 	MBM_DROME
FBgn0026207 	NUP88_DROME
FBgn0025743 	PAKM_DROME
FBgn0014861 	MCM2_DROME
FBgn0024332 	MCM3_DROME
FBgn0017577 	MCM5_DROME
FBgn0025815 	MCM6_DROME
FBgn0020633 	MCM7_DROME
FBgn0032929 	MCM10_DROME
FBgn0029833 	MCTS1_DROME
FBgn0004512 	MDR49_DROME
FBgn0004513 	MDR65_DROME
FBgn0004419 	DDX6_DROME
FBgn0037109 	MED1_DROME
FBgn0035754 	MED4_DROME
FBgn0024330 	MED6_DROME
FBgn0051390 	MED7_DROME
FBgn0034503 	MED8_DROME
FBgn0260401 	MED9_DROME
FBgn0036581 	MED10_DROME
FBgn0036811 	MED11_DROME
FBgn0035145 	MED14_DROME
FBgn0027592 	MED15_DROME
FBgn0034707 	MED16_DROME
FBgn0038578 	MED17_DROME
FBgn0026873 	MED18_DROME
FBgn0036761 	MED19_DROME
FBgn0013531 	MED20_DROME
FBgn0040020 	MED21_DROME
FBgn0040339 	MED22_DROME
FBgn0034795 	MED23_DROME
FBgn0035851 	MED24_DROME
FBgn0038760 	MED25_DROME
FBgn0039923 	MED26_DROME
FBgn0037359 	MED27_DROME
FBgn0039337 	MED28_DROME
FBgn0035149 	MED30_DROME
FBgn0037262 	MED31_DROME
FBgn0011656 	MEF2_DROME
FBgn0002707 	XPF_DROME
FBgn0004367 	ATR_DROME
FBgn0250820 	S35B1_DROME
FBgn0016036 	TO6BL_DROME
FBgn0002715 	SGO1_DROME
FBgn0002716 	SPO11_DROME
FBgn0023001 	MELT_DROME
FBgn0260856 	GOSR2_DROME
FBgn0086384 	MERH_DROME
FBgn0039559 	MES4_DROME
FBgn0051004 	MESH_DROME
FBgn0039650 	MESH1_DROME
FBgn0035247 	METL_DROME
FBgn0004456 	ITA1_DROME
FBgn0004228 	MEX1_DROME
FBgn0030731 	DHB4_DROME
FBgn0039561 	MFRN_DROME
FBgn0019985 	GRM_DROME
FBgn0264694 	PFD3_DROME
FBgn0264695 	MYSA_DROME
FBgn0262519 	CHDM_DROME
FBgn0263601 	MIB_DROME
FBgn0053208 	MICAL_DROME
FBgn0262872 	MILT_DROME
FBgn0031399 	MIO_DROME
FBgn0036713 	MIP_DROME
FBgn0033846 	LIN54_DROME
FBgn0039140 	MIRO_DROME
FBgn0019960 	MIC60_DROME
FBgn0036844 	DUSK3_DROME
FBgn0002772 	MLC1_DROME
FBgn0002773 	MLR_DROME
FBgn0004687 	MLC2_DROME
FBgn0002774 	MLE_DROME
FBgn0034051 	MLF_DROME
FBgn0259209 	MLP1_DROME
FBgn0014863 	MLP2_DROME
FBgn0033438 	D2MP_DROME
FBgn0259168 	MNB_DROME
FBgn0017572 	MO25_DROME
FBgn0259481 	MOB2_DROME
